network,country,country_code,continent,continent_code,asn,as_name,as_domain,type
78.39.160.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
78.39.176.0/22,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
78.39.180.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
78.39.182.0/24,Iran,IR,Asia,AS,AS49666,Telecommunication Infrastructure Company,tic.ir,isp
78.39.183.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
78.39.184.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
78.39.185.0/24,Iran,IR,Asia,AS,AS49666,Telecommunication Infrastructure Company,tic.ir,isp
78.39.186.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
78.39.188.0/22,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
78.39.192.0/18,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
78.41.61.0/24,Iran,IR,Asia,AS,AS48434,Tebyan-e-Noor Cultural-Artistic Institute,tebyanidc.ir,hosting
78.41.62.0/24,Iran,IR,Asia,AS,AS213531,Shabakeh Dadehaye Houshmand Iranian LLC,irsdn.com,hosting
78.41.137.0/24,Iran,IR,Asia,AS,AS214171,Foojan Cloud,foojan.net,hosting
78.109.192.0/21,Iran,IR,Asia,AS,AS25184,Afranet,afranet.com,hosting
78.109.200.0/22,Iran,IR,Asia,AS,AS25184,Afranet,afranet.com,hosting
78.109.204.0/23,Iran,IR,Asia,AS,AS25184,Afranet,afranet.com,hosting
78.109.206.0/24,Iran,IR,Asia,AS,AS25184,Afranet,afranet.com,hosting
78.109.207.0/24,Iran,IR,Asia,AS,AS204533,Hezardastan Unit Cloud Computing PJSC,sotoon.ir,hosting
78.110.112.0/21,Iran,IR,Asia,AS,AS60077,Asre Dadeha Asiatech,asiatech.ir,isp
78.110.120.0/22,Iran,IR,Asia,AS,AS48715,Sefroyek Pardaz Engineering PJSC,shahrad.net,hosting
78.110.124.0/22,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
78.111.0.0/24,Iran,IR,Asia,AS,AS30902,Moasese Gostaresh Etelaat Va Ertebatat Farhangi Neda Rayaneh,neda.net,hosting
78.111.1.0/24,Iran,IR,Asia,AS,AS41227,Insightometrics B.V.,sotoon.cloud,unknown
78.111.2.0/23,Iran,IR,Asia,AS,AS30902,Moasese Gostaresh Etelaat Va Ertebatat Farhangi Neda Rayaneh,neda.net,hosting
78.111.4.0/24,Iran,IR,Asia,AS,AS30902,Moasese Gostaresh Etelaat Va Ertebatat Farhangi Neda Rayaneh,neda.net,hosting
78.111.5.0/24,Iran,IR,Asia,AS,AS49801,Hezardastan Unit Cloud Computing PJSC,sotoon.ir,isp
78.111.6.0/24,Iran,IR,Asia,AS,AS49801,Hezardastan Unit Cloud Computing PJSC,sotoon.ir,isp
78.111.7.0/24,Iran,IR,Asia,AS,AS44410,Towse'eh Sarmayeh Gozari Entekhab Group PJSC,entekhabgroup.com,business
78.111.8.0/21,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
78.154.32.0/19,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
78.157.32.0/24,Iran,IR,Asia,AS,AS62442,Dade Samane Fanava Company (PJS),fanavaidc.com,business
78.157.33.0/24,Iran,IR,Asia,AS,AS60637,Fanava Group,fanava.net,hosting
78.157.34.0/23,Iran,IR,Asia,AS,AS62442,Dade Samane Fanava Company (PJS),fanavaidc.com,business
78.157.36.0/22,Iran,IR,Asia,AS,AS62442,Dade Samane Fanava Company (PJS),fanavaidc.com,business
78.157.40.0/21,Iran,IR,Asia,AS,AS62442,Dade Samane Fanava Company (PJS),fanavaidc.com,business
78.157.48.0/20,Iran,IR,Asia,AS,AS62442,Dade Samane Fanava Company (PJS),fanavaidc.com,business
78.158.160.0/22,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
78.158.164.0/23,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
78.158.166.0/24,Iran,IR,Asia,AS,AS216074,ArvinDC,arvindc.ir,business
78.158.167.0/24,Iran,IR,Asia,AS,AS210583,Khatam Academic Institute,khatam.ac.ir,education
78.158.168.0/21,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
78.158.176.0/22,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
78.158.180.0/23,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
78.158.182.0/23,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
78.158.184.0/21,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.127.0.0/19,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.32.0/21,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.40.0/22,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.44.0/23,Iran,IR,Asia,AS,AS44400,Ertebatat Sabet Parsian Co. PJS,fcp.ir,isp
79.127.46.0/24,Iran,IR,Asia,AS,AS43415,Secure Infrastructure of Transactional Services Company PJSC,sits-co.com,hosting
79.127.47.0/24,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.48.0/21,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.56.0/22,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.60.0/23,Iran,IR,Asia,AS,AS44400,Ertebatat Sabet Parsian Co. PJS,fcp.ir,isp
79.127.62.0/23,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.64.0/24,Iran,IR,Asia,AS,AS61209,University of Sistan and Baluchestan,usb.ac.ir,education
79.127.65.0/24,Iran,IR,Asia,AS,AS34837,Institute for Research in Fundamental Sciences,ipm.ac.ir,education
79.127.66.0/23,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.68.0/22,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.72.0/24,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.73.0/24,Iran,IR,Asia,AS,AS214263,Rayan Bours PJSC,rayanbourse.ir,business
79.127.74.0/23,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.76.0/22,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.80.0/20,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.127.96.0/19,Iran,IR,Asia,AS,AS43754,Asiatech Data Transmission company,asiatech.ir,isp
79.132.192.0/23,Iran,IR,Asia,AS,AS31476,Morva System Engineering Technical Company Private Joint Stock,morva.net,hosting
79.132.200.0/22,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.132.204.0/22,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.132.208.0/22,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.132.212.0/24,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.132.213.0/24,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.132.214.0/23,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.132.216.0/24,Iran,IR,Asia,AS,AS210583,Khatam Academic Institute,khatam.ac.ir,education
79.132.217.0/24,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.132.218.0/23,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.132.222.0/23,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.143.84.0/24,Iran,IR,Asia,AS,AS51026,Dade Pardazi Mobinhost Co LTD,dadepardazimobin.com,hosting
79.143.86.0/24,Iran,IR,Asia,AS,AS60178,Mohammad Sheikhe Sajadie,iranianwebman.ir,hosting
79.174.160.0/21,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
79.175.128.0/18,Iran,IR,Asia,AS,AS25184,Afranet,afranet.com,hosting
80.66.176.0/20,Iran,IR,Asia,AS,AS29068,University of Tehran,ut.ac.ir,education
80.71.112.0/24,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.113.0/24,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.114.0/23,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.116.0/22,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.120.0/23,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.122.0/23,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.124.0/23,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.126.0/24,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.127.0/24,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.71.149.0/24,Iran,IR,Asia,AS,AS48715,Sefroyek Pardaz Engineering PJSC,shahrad.net,hosting
80.75.0.0/20,Iran,IR,Asia,AS,AS25184,Afranet,afranet.com,hosting
80.75.213.0/24,Iran,IR,Asia,AS,AS215708,Mobin Arvand Infrastructure Company LTD,,hosting
80.91.208.0/24,United Arab Emirates,AE,Asia,AS,AS59441,Hostiran Network,hostiran.net,hosting
80.94.80.0/23,Iran,IR,Asia,AS,AS50810,Mobin Net Communication Company (Private Joint Stock),mobinnet.net,isp
80.191.0.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.16.0/21,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.24.0/24,Iran,IR,Asia,AS,AS12880,Iran Information Technology Company PJSC,tic.ir,business
80.191.25.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.26.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.28.0/22,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.32.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.48.0/21,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.56.0/24,Iran,IR,Asia,AS,AS48159,Telecommunication Infrastructure Company,tic.ir,hosting
80.191.57.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.58.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.60.0/22,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.64.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.80.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.81.0/24,Iran,IR,Asia,AS,AS49666,Telecommunication Infrastructure Company,tic.ir,isp
80.191.82.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.84.0/22,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.88.0/21,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.96.0/19,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.128.0/21,Iran,IR,Asia,AS,AS49666,Telecommunication Infrastructure Company,tic.ir,isp
80.191.136.0/23,Iran,IR,Asia,AS,AS49666,Telecommunication Infrastructure Company,tic.ir,isp
80.191.138.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.140.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.141.0/24,Iran,IR,Asia,AS,AS49666,Telecommunication Infrastructure Company,tic.ir,isp
80.191.142.0/23,Iran,IR,Asia,AS,AS49666,Telecommunication Infrastructure Company,tic.ir,isp
80.191.144.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.160.0/21,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.168.0/22,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.172.0/23,Iran,IR,Asia,AS,AS61209,University of Sistan and Baluchestan,usb.ac.ir,education
80.191.174.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.176.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.191.192.0/18,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.0.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.17.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.18.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.20.0/22,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.24.0/21,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.32.0/19,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.128.0/18,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.192.0/19,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.224.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.210.240.0/21,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.242.0.0/20,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,mci.ir,isp
80.244.7.0/24,Iran,IR,Asia,AS,AS49556,Web Dadeh Paydar Co (Ltd),webdade.com,hosting
80.244.11.0/24,The Netherlands,NL,Europe,EU,AS52209,Atis Omran Sevin PSJ,lordvps.net,hosting
80.249.112.0/23,Iran,IR,Asia,AS,AS44285,Sefroyek Pardaz Engineering PJSC,shahrad.net,business
80.249.114.0/24,Iran,IR,Asia,AS,AS44285,Sefroyek Pardaz Engineering PJSC,shahrad.net,business
80.249.115.0/24,Iran,IR,Asia,AS,AS212216,Netafraz Iranian Ltd.,netafraz.com,hosting
80.250.192.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
80.253.128.0/20,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.253.144.0/21,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.253.152.0/22,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.253.156.0/24,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.253.157.0/24,Iran,IR,Asia,AS,AS59708,Rayan Hamafza Company Public Joint Stock,rayanhamafza.com,business
80.253.158.0/24,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
80.253.159.0/24,Iran,IR,Asia,AS,AS61239,Naji Research & Development Company Private Join-Stock,nrdc.ir,business
81.12.0.0/21,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.8.0/22,Iran,IR,Asia,AS,AS21341,Soroush Rasanheh Company Ltd,sinet.ir,hosting
81.12.12.0/24,Iran,IR,Asia,AS,AS6736,Institute for Research in Fundamental Sciences,ipm.ac.ir,education
81.12.13.0/24,Iran,IR,Asia,AS,AS21341,Soroush Rasanheh Company Ltd,sinet.ir,hosting
81.12.14.0/23,Iran,IR,Asia,AS,AS21341,Soroush Rasanheh Company Ltd,sinet.ir,hosting
81.12.16.0/21,Iran,IR,Asia,AS,AS21341,Soroush Rasanheh Company Ltd,sinet.ir,hosting
81.12.24.0/23,Iran,IR,Asia,AS,AS204544,Dade Pardazi Mobinhost Co LTD,dadepardazimobin.com,hosting
81.12.26.0/24,Iran,IR,Asia,AS,AS204544,Dade Pardazi Mobinhost Co LTD,dadepardazimobin.com,hosting
81.12.27.0/24,Iran,IR,Asia,AS,AS51026,Dade Pardazi Mobinhost Co LTD,dadepardazimobin.com,hosting
81.12.28.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
81.12.29.0/24,Iran,IR,Asia,AS,AS51777,Alborz Insurance Company,sinet.ir,hosting
81.12.30.0/23,Iran,IR,Asia,AS,AS51026,Dade Pardazi Mobinhost Co LTD,dadepardazimobin.com,hosting
81.12.32.0/22,Iran,IR,Asia,AS,AS198154,Pars Abr Toseeh Ertebatat LTD,,hosting
81.12.36.0/23,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.38.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.39.0/24,Iran,IR,Asia,AS,AS200554,Dade Pardaz Kimia Pouyesh PJS.,kimia.cloud,hosting
81.12.40.0/22,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.44.0/23,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.46.0/24,Iran,IR,Asia,AS,AS207350,Arshia Asadi,papiliohost.com,hosting
81.12.47.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.48.0/23,Iran,IR,Asia,AS,AS21341,Soroush Rasanheh Company Ltd,sinet.ir,hosting
81.12.52.0/23,Iran,IR,Asia,AS,AS208161,Pars Shabakeh Azarakhsh LLC,parsvds.net,hosting
81.12.54.0/24,Iran,IR,Asia,AS,AS214922,FanAvaran Mihan Mizban PJSC,manageit.ir,hosting
81.12.55.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.56.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.57.0/24,Iran,IR,Asia,AS,AS206647,Arsan Technology Development Co Ltd,irvm.org,hosting
81.12.59.0/24,Iran,IR,Asia,AS,AS21341,Soroush Rasanheh Company Ltd,sinet.ir,hosting
81.12.60.0/22,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.64.0/21,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.72.0/22,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.76.0/23,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.78.0/24,Iran,IR,Asia,AS,AS204393,Faranet Kavoshgaran Aftab,,business
81.12.79.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.80.0/24,Iran,IR,Asia,AS,AS198154,Pars Abr Toseeh Ertebatat LTD,,hosting
81.12.81.0/24,Iran,IR,Asia,AS,AS206647,Arsan Technology Development Co Ltd,irvm.org,hosting
81.12.82.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.83.0/24,Iran,IR,Asia,AS,AS198154,Pars Abr Toseeh Ertebatat LTD,,hosting
81.12.84.0/22,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.88.0/22,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.92.0/24,Iran,IR,Asia,AS,AS206647,Arsan Technology Development Co Ltd,irvm.org,hosting
81.12.93.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.94.0/23,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.12.96.0/19,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
81.16.112.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
81.28.32.0/19,Iran,IR,Asia,AS,AS25306,INSTITUTE ISIRAN,isiran.ir,education
81.28.252.0/22,Iran,IR,Asia,AS,AS206495,Gostaresh Ertebat Azin Kia Company PJSC,azinkia.ir,hosting
81.29.240.0/23,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
81.29.242.0/24,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
81.29.243.0/24,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
81.29.244.0/22,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
81.29.248.0/21,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
81.30.108.0/24,Iran,IR,Asia,AS,AS49556,Web Dadeh Paydar Co (Ltd),webdade.com,hosting
81.31.160.0/19,Iran,IR,Asia,AS,AS12660,Sharif University Of Technology,sharif.ir,education
81.31.224.0/22,Iran,IR,Asia,AS,AS57235,Chapar Rasaneh LLC,chapar.net,business
81.31.228.0/23,Iran,IR,Asia,AS,AS57235,Chapar Rasaneh LLC,chapar.net,business
81.31.230.0/24,Iran,IR,Asia,AS,AS57235,Chapar Rasaneh LLC,chapar.net,business
81.31.233.0/24,Iran,IR,Asia,AS,AS57235,Chapar Rasaneh LLC,chapar.net,business
81.31.236.0/22,Iran,IR,Asia,AS,AS57235,Chapar Rasaneh LLC,chapar.net,business
81.31.240.0/23,Iran,IR,Asia,AS,AS57235,Chapar Rasaneh LLC,chapar.net,business
81.31.248.0/23,Iran,IR,Asia,AS,AS57235,Chapar Rasaneh LLC,chapar.net,business
81.31.250.0/24,Iran,IR,Asia,AS,AS57235,Chapar Rasaneh LLC,chapar.net,business
81.90.144.0/20,Iran,IR,Asia,AS,AS25184,Afranet,afranet.com,hosting
81.91.128.0/20,Iran,IR,Asia,AS,AS25124,Datak Company LLC,datak.ir,isp
81.91.144.0/20,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
81.163.0.0/21,Iran,IR,Asia,AS,AS58303,Rasana Pishtaz Iranian Service Cooperative Co.,skydsl.ir,business
82.21.41.0/24,France,FR,Europe,EU,AS210814,VUNIFY LTD,vunify.org,unknown
82.99.192.0/19,Iran,IR,Asia,AS,AS16322,Parsan Lin Co. PJS,parsonline.com,isp
82.99.224.0/24,Iran,IR,Asia,AS,AS205550,Tejarat Iranian Technology infrastructure PJSC,zafta.ir,business
82.99.225.0/24,Iran,IR,Asia,AS,AS16322,Parsan Lin Co. PJS,parsonline.com,isp
82.99.226.0/23,Iran,IR,Asia,AS,AS16322,Parsan Lin Co. PJS,parsonline.com,isp
82.99.228.0/22,Iran,IR,Asia,AS,AS16322,Parsan Lin Co. PJS,parsonline.com,isp
82.99.232.0/21,Iran,IR,Asia,AS,AS16322,Parsan Lin Co. PJS,parsonline.com,isp
82.99.240.0/20,Iran,IR,Asia,AS,AS16322,Parsan Lin Co. PJS,parsonline.com,isp
82.102.9.0/24,United Kingdom,GB,Europe,EU,AS212328,ALMA FAN AVARAN DEHKADE JAHANI Company Ltd,almahost.co.uk,hosting
82.102.14.0/23,United Kingdom,GB,Europe,EU,AS212328,ALMA FAN AVARAN DEHKADE JAHANI Company Ltd,almahost.co.uk,hosting
82.180.192.0/18,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,mci.ir,isp
83.97.72.0/24,Iran,IR,Asia,AS,AS212067,Fekr Pardaz Shomal PLC,fekrpardaz.com,isp
83.120.0.0/14,Iran,IR,Asia,AS,AS197207,Mobile Communication Company of Iran PLC,mci.ir,isp
83.147.193.0/24,Iran,IR,Asia,AS,AS16200,GeniusMind S.A.,geniusmind.gr,unknown
83.150.192.0/23,Iran,IR,Asia,AS,AS208560,SEPEHR NET IRANIAN PJSC,sepehrnetiranian.ir,hosting
84.47.192.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
84.47.208.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
84.47.211.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
84.47.212.0/22,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
84.47.216.0/21,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
84.47.224.0/21,Iran,IR,Asia,AS,AS44285,Sefroyek Pardaz Engineering PJSC,shahrad.net,business
84.47.236.0/24,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
84.47.238.0/23,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
84.47.240.0/20,Iran,IR,Asia,AS,AS58224,Iran Telecommunication Company PJS,tci.ir,isp
84.241.0.0/18,Iran,IR,Asia,AS,AS31549,Aria Shatel PJSC,shatel.ir,isp
